Time,Lat,Lon
4/14/2014 12:19:00,40.7739,-73.8724
4/14/2014 13:15:00,40.774,-73.8719
4/14/2014 14:30:00,40.7707,-73.8656
4/14/2014 15:27:00,40.7739,-73.8719
4/14/2014 15:29:00,40.7684,-73.8624
4/14/2014 15:31:00,40.7706,-73.8774
4/14/2014 15:35:00,40.7681,-73.8619
4/14/2014 15:57:00,40.7699,-73.8645
4/14/2014 18:21:00,40.7741,-73.8725
4/14/2014 18:23:00,40.7741,-73.8724
4/14/2014 19:35:00,40.7739,-73.8716
4/14/2014 20:00:00,40.77,-73.8645
4/14/2014 20:05:00,40.7739,-73.872
4/14/2014 20:32:00,40.7741,-73.8728
4/14/2014 20:32:00,40.774,-73.8727
4/14/2014 20:44:00,40.7739,-73.8719
4/14/2014 20:47:00,40.774,-73.8725
4/14/2014 22:53:00,40.8357,-73.8929
4/15/2014 2:35:00,40.7688,-73.8672
4/15/2014 7:00:00,40.7711,-73.8658
4/15/2014 8:24:00,40.7728,-73.8861
4/15/2014 8:25:00,40.7685,-73.8625
4/15/2014 8:31:00,40.7741,-73.8726
4/15/2014 8:39:00,40.774,-73.8727
4/15/2014 8:44:00,40.774,-73.8727
4/15/2014 9:48:00,40.7741,-73.8723
4/15/2014 10:19:00,40.7709,-73.8661
4/15/2014 10:47:00,40.7711,-73.8661
4/15/2014 11:05:00,40.7739,-73.8726
4/15/2014 11:16:00,40.7685,-73.8625
4/15/2014 11:47:00,40.7708,-73.8654
4/15/2014 12:15:00,40.7705,-73.8753
4/15/2014 13:09:00,40.7689,-73.8631
4/15/2014 13:26:00,40.7739,-73.8722
4/15/2014 15:42:00,40.771,-73.866
4/15/2014 16:50:00,40.774,-73.8727
4/15/2014 17:33:00,40.7738,-73.8738
4/15/2014 17:54:00,40.774,-73.8724
4/15/2014 18:03:00,40.7706,-73.8655
4/15/2014 18:05:00,40.771,-73.8659
4/15/2014 18:21:00,40.7709,-73.8658
4/15/2014 18:48:00,40.7695,-73.8873
4/15/2014 19:12:00,40.7731,-73.8855
4/15/2014 19:19:00,40.7686,-73.8627
4/15/2014 19:20:00,40.7711,-73.8666
4/15/2014 19:20:00,40.7686,-73.8626
4/15/2014 19:24:00,40.771,-73.8661
4/15/2014 19:50:00,40.7742,-73.873
4/15/2014 19:53:00,40.7683,-73.8622
4/15/2014 20:13:00,40.771,-73.8663
4/15/2014 20:42:00,40.7731,-73.8856
4/15/2014 21:15:00,40.7689,-73.8627
4/15/2014 21:45:00,40.7731,-73.8856
4/16/2014 0:33:00,40.7711,-73.866
4/16/2014 7:07:00,40.771,-73.866
4/16/2014 7:51:00,40.7739,-73.8725
4/16/2014 8:19:00,40.7709,-73.8659
4/16/2014 9:23:00,40.7709,-73.8659
4/16/2014 9:23:00,40.7709,-73.8659
4/16/2014 9:42:00,40.7703,-73.8647
4/16/2014 10:22:00,40.774,-73.8724
4/16/2014 10:52:00,40.771,-73.8659
4/16/2014 11:17:00,40.7741,-73.8724
4/16/2014 14:23:00,40.8057,-73.8726
4/16/2014 15:35:00,40.7739,-73.8716
4/16/2014 15:39:00,40.7685,-73.8625
4/16/2014 15:48:00,40.7686,-73.8627
4/16/2014 16:10:00,40.7731,-73.8854
4/16/2014 17:07:00,40.7716,-73.8665
4/16/2014 18:39:00,40.7712,-73.8663
4/16/2014 18:41:00,40.7741,-73.8724
4/16/2014 19:16:00,40.7731,-73.8857
4/16/2014 19:40:00,40.7711,-73.866
4/16/2014 20:15:00,40.7704,-73.865
4/16/2014 20:29:00,40.7678,-73.8677
4/16/2014 21:15:00,40.7686,-73.8629
4/16/2014 21:57:00,40.774,-73.8725
4/16/2014 22:22:00,40.7683,-73.8626
4/16/2014 22:40:00,40.77,-73.8645
4/16/2014 22:58:00,40.8167,-73.8861
4/17/2014 8:21:00,40.7741,-73.8726
4/17/2014 8:21:00,40.7741,-73.8726
4/17/2014 9:39:00,40.7741,-73.8727
4/17/2014 11:54:00,40.7684,-73.8624
4/17/2014 14:44:00,40.7703,-73.8646
4/17/2014 15:26:00,40.7731,-73.8858
4/17/2014 16:03:00,40.7741,-73.8727
4/17/2014 16:44:00,40.7732,-73.8857
4/17/2014 17:27:00,40.7686,-73.8627
4/17/2014 17:36:00,40.7709,-73.8658
4/17/2014 18:09:00,40.774,-73.872
4/17/2014 19:10:00,40.7732,-73.8856
4/17/2014 19:11:00,40.7731,-73.8856
4/17/2014 19:28:00,40.7731,-73.8858
4/17/2014 19:28:00,40.8538,-73.8891
4/17/2014 19:59:00,40.774,-73.8727
4/17/2014 20:02:00,40.7699,-73.8644
4/17/2014 20:49:00,40.7704,-73.8652
4/17/2014 20:49:00,40.7687,-73.8621
4/17/2014 21:41:00,40.7686,-73.8627
4/17/2014 21:49:00,40.7685,-73.8626
4/17/2014 22:08:00,40.7742,-73.8725
4/17/2014 22:09:00,40.7686,-73.8626
4/17/2014 22:09:00,40.7733,-73.8949
4/17/2014 22:15:00,40.7739,-73.8716
4/17/2014 22:25:00,40.7709,-73.8659
4/17/2014 22:27:00,40.7712,-73.8684
4/17/2014 22:32:00,40.7743,-73.8728
4/18/2014 9:50:00,40.774,-73.8715
4/18/2014 10:11:00,40.7708,-73.8657
4/18/2014 12:06:00,40.774,-73.8727
4/18/2014 12:48:00,40.7684,-73.8624
4/18/2014 15:38:00,40.7739,-73.872
4/18/2014 15:48:00,40.7688,-73.8631
