Time,Lat,Lon
4/11/2014 13:29:00,40.6777,-73.947
4/11/2014 13:40:00,40.61,-73.9485
4/11/2014 14:03:00,40.6558,-73.9444
4/11/2014 15:06:00,40.6499,-73.9254
4/11/2014 16:31:00,40.67,-73.935
4/11/2014 18:06:00,40.6783,-73.9486
4/11/2014 18:38:00,40.6765,-73.9427
4/11/2014 19:44:00,40.6773,-73.9422
Time,Lat,Lon
4/11/2014 21:06:00,40.6325,-73.9457
4/11/2014 21:14:00,40.6718,-73.9475
4/11/2014 21:47:00,40.6321,-73.9312
4/11/2014 22:31:00,40.67,-73.9342
4/11/2014 23:28:00,40.6797,-73.9364
4/12/2014 0:08:00,40.6783,-73.9251
4/12/2014 0:33:00,40.6192,-73.9237
4/12/2014 1:06:00,40.6724,-73.9478
4/12/2014 4:25:00,40.673,-73.9428
4/12/2014 5:05:00,40.6716,-73.9488
4/12/2014 6:03:00,40.6769,-73.9443
4/12/2014 8:35:00,40.6497,-73.9383
4/12/2014 8:50:00,40.6665,-73.9374
4/12/2014 10:14:00,40.6752,-73.9495
4/12/2014 11:05:00,40.6191,-73.9454
4/12/2014 11:50:00,40.6585,-73.9452
4/12/2014 12:04:00,40.6315,-73.935
4/12/2014 12:34:00,40.6688,-73.9496
4/12/2014 12:35:00,40.6707,-73.949
4/12/2014 14:13:00,40.6543,-73.9308
4/12/2014 14:25:00,40.6216,-73.9291
4/12/2014 15:33:00,40.6767,-73.9472
4/12/2014 16:15:00,40.6388,-73.9261
4/12/2014 18:53:00,40.6732,-73.9363
4/12/2014 19:03:00,40.6593,-73.9302
4/12/2014 19:11:00,40.6143,-73.948
4/12/2014 19:40:00,40.677,-73.9416
4/12/2014 19:44:00,40.6608,-73.9314
4/12/2014 19:50:00,40.6743,-73.9496
4/12/2014 21:22:00,40.6108,-73.9225
4/12/2014 22:01:00,40.6791,-73.9235
4/12/2014 22:40:00,40.679,-73.9244
4/12/2014 22:56:00,40.6738,-73.94
4/12/2014 22:57:00,40.6764,-73.9359
4/12/2014 23:12:00,40.6567,-73.9244
4/13/2014 1:05:00,40.6614,-73.9419
4/13/2014 1:32:00,40.6719,-73.9374
4/13/2014 3:20:00,40.628,-73.9211
4/13/2014 5:26:00,40.6655,-73.9342
4/13/2014 8:20:00,40.6718,-73.9336
4/13/2014 8:28:00,40.6688,-73.9474
4/13/2014 9:10:00,40.6684,-73.9478
4/13/2014 9:54:00,40.6616,-73.9281
4/13/2014 9:54:00,40.6757,-73.9219
4/13/2014 10:17:00,40.6628,-73.9437
4/13/2014 10:27:00,40.6623,-73.9244
4/13/2014 11:32:00,40.6749,-73.9447
4/13/2014 12:29:00,40.6624,-73.9494
4/13/2014 12:42:00,40.6654,-73.9327
4/13/2014 13:15:00,40.6069,-73.9478
4/13/2014 13:42:00,40.6679,-73.9423
4/13/2014 13:55:00,40.6763,-73.9443
4/13/2014 14:00:00,40.6665,-73.9375
4/13/2014 14:18:00,40.6689,-73.9368
4/13/2014 14:59:00,40.6613,-73.9428
4/13/2014 15:22:00,40.6717,-73.9351
4/13/2014 16:38:00,40.6577,-73.9451
4/13/2014 17:14:00,40.6742,-73.9483
4/13/2014 17:29:00,40.6523,-73.9439
4/13/2014 19:29:00,40.6449,-73.9213
4/13/2014 19:33:00,40.6447,-73.9222
4/13/2014 20:15:00,40.6679,-73.9488
4/13/2014 21:27:00,40.6636,-73.933
4/13/2014 22:31:00,40.6707,-73.949
4/14/2014 3:46:00,40.6655,-73.9345
4/14/2014 5:55:00,40.6731,-73.9421
4/14/2014 5:58:00,40.6416,-73.9246
4/14/2014 7:09:00,40.6767,-73.9473
4/14/2014 7:10:00,40.6161,-73.9227
4/14/2014 7:28:00,40.675,-73.9469
4/14/2014 8:30:00,40.6445,-73.946
4/14/2014 8:38:00,40.6511,-73.9477
4/14/2014 8:46:00,40.6686,-73.9479
4/14/2014 9:48:00,40.6759,-73.943
4/14/2014 11:32:00,40.6707,-73.949
4/14/2014 13:17:00,40.6102,-73.9218
4/14/2014 13:33:00,40.6535,-73.9208
4/14/2014 14:02:00,40.6743,-73.9496
4/14/2014 14:06:00,40.6707,-73.9492
4/14/2014 15:39:00,40.6754,-73.9498
4/14/2014 16:59:00,40.6639,-73.9389
4/14/2014 17:00:00,40.6545,-73.9445
4/14/2014 17:58:00,40.6547,-73.9443
4/14/2014 18:44:00,40.6593,-73.9396
4/14/2014 21:03:00,40.6766,-73.9359
4/14/2014 22:06:00,40.667,-73.9474
4/15/2014 1:57:00,40.6614,-73.9419
4/15/2014 2:58:00,40.6247,-73.9465
4/15/2014 3:33:00,40.6793,-73.9262
4/15/2014 6:57:00,40.6362,-73.9217
4/15/2014 7:14:00,40.6731,-73.9286
4/15/2014 7:33:00,40.6363,-73.9499
4/15/2014 8:22:00,40.6177,-73.9461
4/15/2014 8:39:00,40.6443,-73.946
4/15/2014 10:18:00,40.6319,-73.9451
4/15/2014 10:39:00,40.6332,-73.948
4/15/2014 11:21:00,40.6635,-73.945
4/15/2014 13:23:00,40.673,-73.9434
4/15/2014 13:31:00,40.6263,-73.943
4/15/2014 14:46:00,40.6732,-73.9418
4/15/2014 15:22:00,40.6764,-73.9269
4/15/2014 19:01:00,40.6036,-73.9492
4/15/2014 21:53:00,40.6769,-73.9352
4/15/2014 22:54:00,40.6794,-73.9385
4/15/2014 23:03:00,40.6707,-73.9492
4/15/2014 23:08:00,40.606,-73.9488
4/16/2014 2:04:00,40.6582,-73.9329
4/16/2014 4:09:00,40.6723,-73.9468
4/16/2014 6:52:00,40.6286,-73.9385
4/16/2014 7:51:00,40.6324,-73.9437
4/16/2014 8:39:00,40.6761,-73.9353
4/16/2014 9:00:00,40.6677,-73.9295
4/16/2014 10:18:00,40.6482,-73.9445
4/16/2014 10:30:00,40.659,-73.9244
4/16/2014 13:58:00,40.6765,-73.936
4/16/2014 14:17:00,40.6565,-73.9203
4/16/2014 16:51:00,40.6776,-73.9209
4/16/2014 17:18:00,40.6516,-73.9236
4/16/2014 17:37:00,40.6733,-73.9297
4/16/2014 17:45:00,40.6741,-73.9454
4/16/2014 18:32:00,40.6775,-73.9464
4/16/2014 19:34:00,40.6744,-73.9474
4/16/2014 21:28:00,40.6546,-73.9433
4/16/2014 21:52:00,40.6217,-73.9292
4/16/2014 21:53:00,40.6771,-73.9241
4/17/2014 5:36:00,40.6487,-73.9474
4/17/2014 6:42:00,40.6717,-73.9358
4/17/2014 7:14:00,40.6732,-73.9287
4/17/2014 7:27:00,40.6495,-73.9465
4/17/2014 8:21:00,40.6717,-73.9349
4/17/2014 10:01:00,40.6509,-73.9429
4/17/2014 10:12:00,40.6241,-73.9275
4/17/2014 10:13:00,40.6792,-73.9206
4/17/2014 11:59:00,40.6738,-73.9399
4/17/2014 13:35:00,40.6341,-73.9411
4/17/2014 14:06:00,40.6742,-73.9418
4/17/2014 15:48:00,40.6488,-73.9493
4/17/2014 16:02:00,40.6789,-73.936
4/17/2014 17:59:00,40.6764,-73.9443
4/17/2014 18:44:00,40.6623,-73.9214
4/17/2014 19:30:00,40.6327,-73.9457
4/17/2014 19:58:00,40.6218,-73.9292
4/17/2014 20:16:00,40.6682,-73.9382
4/17/2014 22:48:00,40.6637,-73.9317
4/18/2014 0:15:00,40.6648,-73.927
4/18/2014 0:36:00,40.6651,-73.9261
4/18/2014 3:04:00,40.6561,-73.9435
4/18/2014 3:09:00,40.6789,-73.9359
4/18/2014 4:00:00,40.673,-73.9435
4/18/2014 4:44:00,40.6535,-73.9366
4/18/2014 5:26:00,40.6783,-73.9486
4/18/2014 6:20:00,40.6752,-73.9362
4/18/2014 7:07:00,40.6731,-73.9287
4/18/2014 9:06:00,40.6704,-73.9338
4/18/2014 9:47:00,40.6515,-73.9332
4/18/2014 10:07:00,40.6798,-73.9378
4/18/2014 12:47:00,40.669,-73.9305
4/18/2014 13:10:00,40.6734,-73.9363
4/18/2014 17:12:00,40.6565,-73.9204
4/18/2014 17:52:00,40.6773,-73.9427
4/18/2014 18:17:00,40.6195,-73.928
4/18/2014 18:29:00,40.6564,-73.927
4/18/2014 18:39:00,40.6543,-73.9484
4/18/2014 18:54:00,40.6517,-73.9401
4/18/2014 20:46:00,40.6714,-73.9469
4/18/2014 21:01:00,40.6761,-73.9499
4/18/2014 21:32:00,40.6686,-73.9479
4/18/2014 22:28:00,40.6362,-73.949
4/18/2014 23:03:00,40.6517,-73.9294
4/18/2014 23:31:00,40.6623,-73.9213
4/18/2014 23:35:00,40.645,-73.9215
4/18/2014 23:44:00,40.6723,-73.9447
4/19/2014 0:16:00,40.6642,-73.9457
4/19/2014 3:01:00,40.6255,-73.9276
4/19/2014 3:16:00,40.6707,-73.9317
4/19/2014 3:53:00,40.6789,-73.9359
4/19/2014 6:58:00,40.6701,-73.9359
4/19/2014 8:19:00,40.6776,-73.9488
4/19/2014 8:48:00,40.6776,-73.9498
4/19/2014 9:42:00,40.6615,-73.9234
4/19/2014 13:51:00,40.6795,-73.9411
4/19/2014 14:37:00,40.6332,-73.9477
4/19/2014 15:11:00,40.6159,-73.9246
4/19/2014 16:10:00,40.6669,-73.9314
4/19/2014 16:27:00,40.6629,-73.9423
4/19/2014 17:06:00,40.6706,-73.9449
4/19/2014 17:14:00,40.6528,-73.948
4/19/2014 17:31:00,40.647,-73.9465
4/19/2014 17:48:00,40.6315,-73.9464
4/19/2014 18:57:00,40.6732,-73.9307
4/19/2014 19:45:00,40.6692,-73.9311
4/19/2014 19:45:00,40.6692,-73.9311
4/19/2014 20:55:00,40.6513,-73.9496
4/19/2014 21:28:00,40.6766,-73.9415
4/19/2014 22:01:00,40.6605,-73.9323
4/19/2014 23:41:00,40.676,-73.9476
4/20/2014 0:04:00,40.6648,-73.9394
4/20/2014 3:05:00,40.639,-73.9291
4/20/2014 3:49:00,40.6774,-73.9319
4/20/2014 4:31:00,40.6685,-73.9478
4/20/2014 7:04:00,40.6754,-73.937
4/20/2014 7:46:00,40.6726,-73.9252
4/20/2014 8:01:00,40.6679,-73.9455
4/20/2014 9:13:00,40.6618,-73.9279
4/20/2014 9:23:00,40.6774,-73.9386
4/20/2014 9:34:00,40.6361,-73.949
4/20/2014 9:40:00,40.669,-73.9497
4/20/2014 10:20:00,40.6714,-73.9466
4/20/2014 11:35:00,40.6743,-73.9498
4/20/2014 11:53:00,40.6688,-73.927
4/20/2014 12:08:00,40.676,-73.9479
4/20/2014 12:59:00,40.649,-73.9484
4/20/2014 13:19:00,40.6542,-73.9488
4/20/2014 13:25:00,40.6172,-73.9296
4/20/2014 13:41:00,40.6524,-73.9401
4/20/2014 14:05:00,40.6542,-73.949
4/20/2014 15:16:00,40.6739,-73.9473
4/20/2014 15:46:00,40.6554,-73.925
4/20/2014 19:01:00,40.6707,-73.9317
4/20/2014 19:05:00,40.6764,-73.9275
4/20/2014 19:08:00,40.6795,-73.9475
4/20/2014 19:27:00,40.6776,-73.9488
4/20/2014 19:44:00,40.6725,-73.9447
4/20/2014 20:21:00,40.6731,-73.9272
4/20/2014 20:45:00,40.6556,-73.9276
4/20/2014 20:49:00,40.6641,-73.9297
4/20/2014 21:34:00,40.6381,-73.9261
4/21/2014 0:03:00,40.6778,-73.9498
4/21/2014 0:07:00,40.6339,-73.9285
4/21/2014 4:11:00,40.6781,-73.9205
4/21/2014 5:45:00,40.6628,-73.944
4/21/2014 6:18:00,40.6313,-73.935
4/21/2014 7:34:00,40.6715,-73.9318
4/21/2014 7:51:00,40.6515,-73.9356
4/21/2014 9:34:00,40.6175,-73.9462
4/21/2014 10:50:00,40.6798,-73.9382
4/21/2014 13:06:00,40.6742,-73.9487
4/21/2014 13:59:00,40.6732,-73.9462
4/21/2014 15:34:00,40.6705,-73.9444
4/21/2014 15:53:00,40.6624,-73.9366
4/21/2014 16:15:00,40.6786,-73.9413
4/21/2014 17:29:00,40.6607,-73.9408
4/21/2014 21:25:00,40.6734,-73.9491
4/21/2014 22:22:00,40.6694,-73.9283
4/22/2014 0:58:00,40.6594,-73.9247
4/22/2014 4:29:00,40.6535,-73.9367
4/22/2014 5:12:00,40.6781,-73.9204
4/22/2014 5:15:00,40.6319,-73.9441
4/22/2014 5:41:00,40.6747,-73.9412
4/22/2014 9:09:00,40.6688,-73.9478
4/22/2014 9:50:00,40.6675,-73.9368
4/22/2014 9:58:00,40.6757,-73.9424
4/22/2014 11:41:00,40.6434,-73.9285
4/22/2014 12:15:00,40.6588,-73.9454
4/22/2014 13:48:00,40.6706,-73.9483
4/22/2014 15:53:00,40.6564,-73.9481
